Test Name:,"UCT_AST_9AH_B10_VARIED DCHG",
Test Date:,"2024/05/08 11:18:25 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT_AST9AH_VARIED_DISCH",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 3",
Name:,"Channel 3",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="0:06:38.8",1,1,1,1,4,="0:01:29.0",0.17,13.700,2.3,0.00,0.06,0.0,0.0,CHRG, ,
No,="0:06:39.8",1,1,1,1,4,="0:01:30.0",0.16,13.700,2.1,0.00,0.06,0.0,0.0,CHRG, ,
No,="0:06:40.8",1,1,1,1,4,="0:01:31.0",0.16,13.700,2.1,0.00,0.06,0.0,0.0,CHRG, ,
No,="0:06:41.8",1,1,1,1,4,="0:01:32.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:42.8",1,1,1,1,4,="0:01:33.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:43.8",1,1,1,1,4,="0:01:34.0",0.16,13.700,2.2,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:44.8",1,1,1,1,4,="0:01:35.0",0.18,13.700,2.4,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:45.8",1,1,1,1,4,="0:01:36.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:46.8",1,1,1,1,4,="0:01:37.0",0.15,13.699,2.0,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:47.8",1,1,1,1,4,="0:01:38.0",0.16,13.701,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:48.8",1,1,1,1,4,="0:01:39.0",0.15,13.699,2.0,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:49.8",1,1,1,1,4,="0:01:40.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:50.8",1,1,1,1,4,="0:01:41.0",0.16,13.699,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:51.8",1,1,1,1,4,="0:01:42.0",0.16,13.701,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:52.8",1,1,1,1,4,="0:01:43.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:53.8",1,1,1,1,4,="0:01:44.0",0.15,13.700,2.0,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:54.8",1,1,1,1,4,="0:01:45.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:55.8",1,1,1,1,4,="0:01:46.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:56.8",1,1,1,1,4,="0:01:47.0",0.16,13.700,2.1,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:57.8",1,1,1,1,4,="0:01:48.0",0.15,13.701,2.0,0.00,0.07,0.0,0.0,CHRG, ,
No,="0:06:58.8",1,1,1,1,4,="0:01:49.0",0.14,13.700,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:06:59.8",1,1,1,1,4,="0:01:50.0",0.14,13.701,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:00.8",1,1,1,1,4,="0:01:51.0",0.14,13.701,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:01.8",1,1,1,1,4,="0:01:52.0",0.15,13.700,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:02.8",1,1,1,1,4,="0:01:53.0",0.15,13.699,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:03.8",1,1,1,1,4,="0:01:54.0",0.14,13.700,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:04.8",1,1,1,1,4,="0:01:55.0",0.15,13.700,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:05.8",1,1,1,1,4,="0:01:56.0",0.15,13.700,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:06.8",1,1,1,1,4,="0:01:57.0",0.15,13.699,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:07.8",1,1,1,1,4,="0:01:58.0",0.15,13.700,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:08.8",1,1,1,1,4,="0:01:59.0",0.15,13.699,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:09.8",1,1,1,1,4,="0:02:00.0",0.14,13.700,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:10.8",1,1,1,1,4,="0:02:01.0",0.15,13.701,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:11.8",1,1,1,1,4,="0:02:02.0",0.14,13.699,1.8,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:12.8",1,1,1,1,4,="0:02:03.0",0.14,13.699,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:13.8",1,1,1,1,4,="0:02:04.0",0.14,13.700,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:14.8",1,1,1,1,4,="0:02:05.0",0.14,13.700,1.9,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:15.8",1,1,1,1,4,="0:02:06.0",0.15,13.700,2.0,0.00,0.08,0.0,0.0,CHRG, ,
No,="0:07:16.8",1,1,1,1,4,="0:02:07.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:17.8",1,1,1,1,4,="0:02:08.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:18.8",1,1,1,1,4,="0:02:09.0",0.15,13.700,2.0,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:19.8",1,1,1,1,4,="0:02:10.0",0.16,13.700,2.1,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:20.8",1,1,1,1,4,="0:02:11.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:21.8",1,1,1,1,4,="0:02:12.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:22.8",1,1,1,1,4,="0:02:13.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:23.8",1,1,1,1,4,="0:02:14.0",0.14,13.699,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:24.8",1,1,1,1,4,="0:02:15.0",0.15,13.700,2.0,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:25.8",1,1,1,1,4,="0:02:16.0",0.14,13.699,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:26.8",1,1,1,1,4,="0:02:17.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:27.8",1,1,1,1,4,="0:02:18.0",0.14,13.699,1.8,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:28.8",1,1,1,1,4,="0:02:19.0",0.14,13.699,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:29.8",1,1,1,1,4,="0:02:20.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:30.8",1,1,1,1,4,="0:02:21.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:31.8",1,1,1,1,4,="0:02:22.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:32.8",1,1,1,1,4,="0:02:23.0",0.14,13.701,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:33.8",1,1,1,1,4,="0:02:24.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:34.8",1,1,1,1,4,="0:02:25.0",0.14,13.700,1.9,0.00,0.09,0.0,0.0,CHRG, ,
No,="0:07:35.8",1,1,1,1,4,="0:02:26.0",0.13,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:36.8",1,1,1,1,4,="0:02:27.0",0.13,13.700,1.7,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:37.8",1,1,1,1,4,="0:02:28.0",0.14,13.699,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:38.8",1,1,1,1,4,="0:02:29.0",0.13,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:39.8",1,1,1,1,4,="0:02:30.0",0.13,13.699,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:40.8",1,1,1,1,4,="0:02:31.0",0.15,13.700,2.0,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:41.8",1,1,1,1,4,="0:02:32.0",0.14,13.700,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:42.8",1,1,1,1,4,="0:02:33.0",0.13,13.701,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:43.8",1,1,1,1,4,="0:02:34.0",0.14,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:44.8",1,1,1,1,4,="0:02:35.0",0.14,13.700,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:45.8",1,1,1,1,4,="0:02:36.0",0.14,13.700,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:46.8",1,1,1,1,4,="0:02:37.0",0.13,13.699,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:47.8",1,1,1,1,4,="0:02:38.0",0.13,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:48.8",1,1,1,1,4,="0:02:39.0",0.14,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:49.8",1,1,1,1,4,="0:02:40.0",0.13,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:50.8",1,1,1,1,4,="0:02:41.0",0.14,13.699,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:51.8",1,1,1,1,4,="0:02:42.0",0.14,13.700,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:52.8",1,1,1,1,4,="0:02:43.0",0.13,13.700,1.8,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:53.8",1,1,1,1,4,="0:02:44.0",0.14,13.700,1.9,0.00,0.10,0.0,0.0,CHRG, ,
No,="0:07:54.8",1,1,1,1,4,="0:02:45.0",0.13,13.699,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:07:55.8",1,1,1,1,4,="0:02:46.0",0.13,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:07:56.8",1,1,1,1,4,="0:02:47.0",0.13,13.700,1.7,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:07:57.8",1,1,1,1,4,="0:02:48.0",0.14,13.700,1.9,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:07:58.8",1,1,1,1,4,="0:02:49.0",0.14,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:07:59.8",1,1,1,1,4,="0:02:50.0",0.14,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:00.8",1,1,1,1,4,="0:02:51.0",0.14,13.699,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:01.8",1,1,1,1,4,="0:02:52.0",0.13,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:02.8",1,1,1,1,4,="0:02:53.0",0.13,13.700,1.7,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:03.8",1,1,1,1,4,="0:02:54.0",0.14,13.701,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:04.8",1,1,1,1,4,="0:02:55.0",0.13,13.699,1.7,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:05.8",1,1,1,1,4,="0:02:56.0",0.14,13.700,1.9,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:06.8",1,1,1,1,4,="0:02:57.0",0.13,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:07.8",1,1,1,1,4,="0:02:58.0",0.14,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:08.8",1,1,1,1,4,="0:02:59.0",0.13,13.699,1.7,0.00,0.11,0.0,0.0,CHRG, ,
No,="0:08:09.8",1,1,1,1,4,="0:03:00.0",0.13,13.700,1.8,0.00,0.11,0.0,0.0,CHRG, ,
